Row ID,Order ID,Order Date,Customer ID,Customer Name,Country,City,State,Postal Code,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
5101,CA-2014-158442,3/17/2014,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Kelly Williams,OFF-AR-10003732,Office Supplies,Art,Newell 333,0,4.45,2,0.2,0.33
5102,CA-2014-158442,3/17/2014,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Kelly Williams,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,0,5.18,1,0.2,1.88
5103,CA-2014-158442,3/17/2014,AZ-10750,Annie Zypern,United States,Dallas,Texas,75217,Kelly Williams,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,0,15.55,3,0.2,5.44
5104,CA-2015-167374,3/26/2015,GM-14500,Gene McClure,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,0,40.03,6,0.2,12.51
5105,CA-2015-167374,3/26/2015,GM-14500,Gene McClure,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",0,16.78,3,0.2,5.03
5106,CA-2014-116568,12/14/2014,BM-11785,Bryan Mills,United States,Deltona,Florida,32725,Cassandra Brandow,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",0,186.3,4,0.2,13.97
5107,CA-2015-147102,9/19/2015,NH-18610,Nicole Hansen,United States,Columbus,Georgia,31907,Cassandra Brandow,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,0,66.36,4,0.0,23.23
5108,CA-2017-132213,4/25/2017,PN-18775,Parhena Norris,United States,Nashville,Tennessee,37211,Cassandra Brandow,OFF-AR-10004078,Office Supplies,Art,Newell 312,0,42.05,9,0.2,5.26
5109,CA-2017-132213,4/25/2017,PN-18775,Parhena Norris,United States,Nashville,Tennessee,37211,Cassandra Brandow,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,0,67.92,5,0.2,6.79
5110,CA-2014-138450,10/18/2014,EH-13765,Edward Hooks,United States,Philadelphia,Pennsylvania,19134,Chuck Magee,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",0,52.51,6,0.2,19.69
5111,CA-2014-138450,10/18/2014,EH-13765,Edward Hooks,United States,Philadelphia,Pennsylvania,19134,Chuck Magee,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",0,186.91,6,0.2,-35.05
5112,CA-2014-138450,10/18/2014,EH-13765,Edward Hooks,United States,Philadelphia,Pennsylvania,19134,Chuck Magee,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",0,10.05,4,0.2,3.14
5113,CA-2015-153073,11/13/2015,HA-14905,Helen Abelman,United States,Chicago,Illinois,60610,Kelly Williams,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",0,17.5,9,0.6,-7.44
5114,CA-2016-147970,1/31/2016,AB-10150,Aimee Bixby,United States,Dallas,Texas,75220,Kelly Williams,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,0,15.55,3,0.2,5.44
5115,CA-2016-150658,11/17/2016,MS-17365,Maribeth Schnelling,United States,Carlsbad,New Mexico,88220,Anna Andreadi,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0,10.78,3,0.2,3.37
5116,CA-2017-125640,7/25/2017,DD-13570,Dorothy Dickinson,United States,Philadelphia,Pennsylvania,19134,Chuck Magee,OFF-LA-10004178,Office Supplies,Labels,Avery 491,0,3.3,1,0.2,1.07
5117,CA-2017-154137,11/11/2017,MT-17815,Meg Tillman,United States,New York City,New York,10009,Chuck Magee,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,0,35.48,1,0.0,0.0
5118,CA-2015-127173,9/26/2015,GM-14500,Gene McClure,United States,Oceanside,New York,11572,Chuck Magee,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",0,34.44,3,0.0,16.19
5119,CA-2015-127173,9/26/2015,GM-14500,Gene McClure,United States,Oceanside,New York,11572,Chuck Magee,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,0,629.93,7,0.0,296.07
5120,CA-2015-127173,9/26/2015,GM-14500,Gene McClure,United States,Oceanside,New York,11572,Chuck Magee,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,0,79.06,9,0.2,28.66
5122,CA-2014-149538,4/4/2014,KB-16585,Ken Black,United States,Lafayette,Louisiana,70506,Cassandra Brandow,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,0,99.98,2,0.0,42.99
5123,CA-2014-149538,4/4/2014,KB-16585,Ken Black,United States,Lafayette,Louisiana,70506,Cassandra Brandow,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,0,19.44,3,0.0,9.33
5125,CA-2014-160766,9/14/2014,DM-13015,Darrin Martin,United States,New York City,New York,10009,Chuck Magee,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,1,464.29,9,0.4,-108.33
5127,CA-2014-160766,9/14/2014,DM-13015,Darrin Martin,United States,New York City,New York,10009,Chuck Magee,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,1,2799.96,4,0.0,1371.98
5128,CA-2014-160766,9/14/2014,DM-13015,Darrin Martin,United States,New York City,New York,10009,Chuck Magee,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1,601.3,2,0.0,198.43
5129,CA-2014-160766,9/14/2014,DM-13015,Darrin Martin,United States,New York City,New York,10009,Chuck Magee,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,1,16.99,1,0.0,4.42
5130,CA-2014-160766,9/14/2014,DM-13015,Darrin Martin,United States,New York City,New York,10009,Chuck Magee,TEC-PH-10000526,Technology,Phones,Vtech CS6719,1,287.97,3,0.0,80.63
5132,CA-2017-146626,12/29/2017,BP-11185,Ben Peterman,United States,Anaheim,California,92804,Anna Andreadi,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,0,101.12,8,0.0,37.41
5133,CA-2015-123330,6/21/2015,EP-13915,Emily Phan,United States,Deltona,Florida,32725,Cassandra Brandow,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,0,107.98,3,0.2,37.79
5134,CA-2017-155607,11/26/2017,FG-14260,Frank Gastineau,United States,New York City,New York,10009,Chuck Magee,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,0,58.73,7,0.0,14.68
5135,CA-2017-155607,11/26/2017,FG-14260,Frank Gastineau,United States,New York City,New York,10009,Chuck Magee,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,0,93.34,4,0.2,32.67
5136,CA-2016-151323,10/23/2016,AB-10255,Alejandro Ballentine,United States,Seattle,Washington,98103,Anna Andreadi,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,1,17.05,5,0.0,8.18
5137,CA-2015-146696,12/14/2015,RD-19480,Rick Duston,United States,San Diego,California,92105,Anna Andreadi,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,0,8.1,2,0.2,2.73
5138,CA-2016-128972,11/13/2016,TS-21430,Tom Stivers,United States,Oklahoma City,Oklahoma,73120,Kelly Williams,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",0,30.36,4,0.0,13.05
5139,CA-2017-128335,9/29/2017,JA-15970,Joseph Airdo,United States,Mount Vernon,New York,10550,Chuck Magee,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,0,23.34,3,0.0,10.97
5140,CA-2017-128335,9/29/2017,JA-15970,Joseph Airdo,United States,Mount Vernon,New York,10550,Chuck Magee,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",0,51.55,5,0.0,24.23
5141,CA-2015-154886,8/11/2015,SW-20455,Shaun Weien,United States,San Francisco,California,94109,Anna Andreadi,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,0,119.9,2,0.0,43.16
5142,CA-2016-111213,1/4/2016,FP-14320,Frank Preis,United States,New York City,New York,10009,Chuck Magee,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0,1317.49,6,0.1,292.78
5143,CA-2016-111213,1/4/2016,FP-14320,Frank Preis,United States,New York City,New York,10009,Chuck Magee,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,0,63.84,8,0.0,18.51
5144,CA-2016-111213,1/4/2016,FP-14320,Frank Preis,United States,New York City,New York,10009,Chuck Magee,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,0,3.59,1,0.2,1.12
5145,CA-2017-161333,2/2/2017,JL-15835,John Lee,United States,Los Angeles,California,90045,Anna Andreadi,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",0,86.26,2,0.0,29.33
5147,CA-2017-161333,2/2/2017,JL-15835,John Lee,United States,Los Angeles,California,90045,Anna Andreadi,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,0,46.8,4,0.0,16.38
5148,CA-2017-128734,12/24/2017,JL-15175,James Lanier,United States,Chandler,Arizona,85224,Anna Andreadi,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,0,8.54,4,0.2,1.92
5149,CA-2017-128734,12/24/2017,JL-15175,James Lanier,United States,Chandler,Arizona,85224,Anna Andreadi,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,0,842.38,3,0.2,105.3
5150,CA-2014-141796,6/21/2014,JG-15160,James Galang,United States,Long Beach,New York,11561,Chuck Magee,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,0,1214.85,3,0.0,352.31
5151,CA-2017-125101,6/3/2017,SH-19975,Sally Hughsby,United States,San Francisco,California,94109,Anna Andreadi,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",0,67.78,2,0.0,16.95
5152,CA-2017-169929,9/25/2017,LS-17200,Luke Schmidt,United States,Helena,Montana,59601,Anna Andreadi,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,0,39.9,5,0.0,10.37
5153,US-2014-121566,6/30/2014,CS-11860,Cari Schnelling,United States,New York City,New York,10011,Chuck Magee,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,0,2.69,1,0.2,0.84
5155,US-2015-124219,7/8/2015,KW-16570,Kelly Williams,United States,Kirkwood,Missouri,63122,Kelly Williams,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",0,28.4,4,0.0,13.06
5156,US-2015-124219,7/8/2015,KW-16570,Kelly Williams,United States,Kirkwood,Missouri,63122,Kelly Williams,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",0,212.94,3,0.0,34.07
5157,CA-2017-163006,6/30/2017,GH-14410,Gary Hansen,United States,Chicago,Illinois,60653,Kelly Williams,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,0,1001.58,2,0.2,125.2
5158,CA-2017-163006,6/30/2017,GH-14410,Gary Hansen,United States,Chicago,Illinois,60653,Kelly Williams,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0,569.06,3,0.3,-178.85
5159,CA-2017-163006,6/30/2017,GH-14410,Gary Hansen,United States,Chicago,Illinois,60653,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",0,14.22,2,0.6,-10.31
5161,CA-2015-156146,10/26/2015,AG-10495,Andrew Gjertsen,United States,Peoria,Arizona,85345,Anna Andreadi,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,0,68.72,2,0.2,-14.6
5162,CA-2014-111192,7/30/2014,TS-21430,Tom Stivers,United States,Seattle,Washington,98103,Anna Andreadi,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",0,1367.84,8,0.0,259.89
5163,CA-2016-115378,11/18/2016,AJ-10945,Ashley Jarboe,United States,Taylor,Michigan,48180,Kelly Williams,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,0,301.96,2,0.0,33.22
5164,CA-2015-161627,6/7/2015,SJ-20215,Sarah Jordon,United States,Pasadena,California,91104,Anna Andreadi,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,1,170.35,3,0.2,-17.04
5165,CA-2014-121006,10/11/2014,SC-20020,Sam Craven,United States,Midland,Michigan,48640,Kelly Williams,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",0,3.9,2,0.0,1.52
5167,CA-2014-121006,10/11/2014,SC-20020,Sam Craven,United States,Midland,Michigan,48640,Kelly Williams,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),0,15.84,3,0.0,7.13
5168,CA-2014-121006,10/11/2014,SC-20020,Sam Craven,United States,Midland,Michigan,48640,Kelly Williams,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,0,563.94,3,0.0,112.79
5169,CA-2014-121006,10/11/2014,SC-20020,Sam Craven,United States,Midland,Michigan,48640,Kelly Williams,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,0,62.94,3,0.0,11.96
5170,CA-2014-121006,10/11/2014,SC-20020,Sam Craven,United States,Midland,Michigan,48640,Kelly Williams,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",0,535.41,3,0.0,160.62
5171,CA-2016-122903,5/27/2016,LA-16780,Laura Armstrong,United States,Detroit,Michigan,48205,Kelly Williams,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,0,3504.9,5,0.0,700.98
5173,CA-2016-122903,5/27/2016,LA-16780,Laura Armstrong,United States,Detroit,Michigan,48205,Kelly Williams,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,0,314.55,3,0.0,150.98
5174,CA-2015-107741,8/3/2015,FC-14335,Fred Chung,United States,Pueblo,Colorado,81001,Anna Andreadi,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",0,3.41,1,0.2,0.89
5175,CA-2017-106432,10/19/2017,CA-12265,Christina Anderson,United States,Waco,Texas,76706,Kelly Williams,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",0,2.07,2,0.8,-3.52
5176,CA-2017-106432,10/19/2017,CA-12265,Christina Anderson,United States,Waco,Texas,76706,Kelly Williams,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,0,328.4,3,0.32,-91.76
5177,CA-2016-148908,5/11/2016,JH-15985,Joseph Holt,United States,San Francisco,California,94109,Anna Andreadi,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,0,53.25,2,0.2,19.97
5178,CA-2016-123015,12/26/2016,AJ-10795,Anthony Johnson,United States,New York City,New York,10024,Chuck Magee,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,0,4.99,3,0.2,1.68
5179,US-2015-120502,4/13/2015,BT-11395,Bill Tyler,United States,Los Angeles,California,90036,Anna Andreadi,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,0,37.68,2,0.0,15.83
5180,US-2015-120502,4/13/2015,BT-11395,Bill Tyler,United States,Los Angeles,California,90036,Anna Andreadi,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,0,258.58,2,0.2,19.39
5182,CA-2017-108749,12/9/2017,DJ-13510,Don Jones,United States,Woonsocket,Rhode Island,2895,Chuck Magee,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,0,45.36,7,0.0,21.77
5183,CA-2017-108749,12/9/2017,DJ-13510,Don Jones,United States,Woonsocket,Rhode Island,2895,Chuck Magee,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,0,45.78,3,0.0,22.89
5185,CA-2017-163335,9/24/2017,AG-10675,Anna Gayman,United States,Columbus,Georgia,31907,Cassandra Brandow,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,0,38.71,7,0.0,17.81
5186,CA-2015-134719,10/10/2015,JD-15790,John Dryer,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,0,1801.63,6,0.2,-337.81
5188,CA-2015-115567,9/13/2015,ZC-21910,Zuschuss Carroll,United States,Columbus,Indiana,47201,Kelly Williams,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,0,199.96,4,0.0,16.0
5189,CA-2015-115567,9/13/2015,ZC-21910,Zuschuss Carroll,United States,Columbus,Indiana,47201,Kelly Williams,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,0,1516.2,7,0.0,394.21
5190,US-2017-136679,11/14/2017,XP-21865,Xylona Preis,United States,Pasadena,Texas,77506,Kelly Williams,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,1,167.95,6,0.2,-27.29
5192,US-2017-141943,5/5/2017,DK-12985,Darren Koutras,United States,San Francisco,California,94122,Anna Andreadi,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",0,23.16,2,0.0,11.58
5195,CA-2014-101560,11/28/2014,CS-12250,Chris Selesnick,United States,Columbia,South Carolina,29203,Cassandra Brandow,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,0,13.12,4,0.0,4.33
5196,CA-2014-101560,11/28/2014,CS-12250,Chris Selesnick,United States,Columbia,South Carolina,29203,Cassandra Brandow,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",0,45.66,3,0.0,22.37
5198,CA-2014-159709,10/5/2014,AI-10855,Arianne Irving,United States,Kent,Washington,98031,Anna Andreadi,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",0,43.6,5,0.2,4.36
5201,CA-2016-103982,3/3/2016,AA-10315,Alex Avila,United States,Round Rock,Texas,78664,Kelly Williams,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,0,431.98,3,0.2,32.4
5202,CA-2016-103982,3/3/2016,AA-10315,Alex Avila,United States,Round Rock,Texas,78664,Kelly Williams,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",0,41.72,7,0.2,5.74
5203,CA-2015-142454,8/15/2015,RE-19450,Richard Eichhorn,United States,Oakland,California,94601,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,0,104.23,7,0.0,28.14
5204,CA-2015-142454,8/15/2015,RE-19450,Richard Eichhorn,United States,Oakland,California,94601,Anna Andreadi,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,0,70.26,3,0.0,18.97
5206,CA-2015-102015,12/9/2015,TM-21010,Tamara Manning,United States,Auburn,New York,13021,Chuck Magee,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",0,105.98,2,0.0,4.24
5207,CA-2015-102015,12/9/2015,TM-21010,Tamara Manning,United States,Auburn,New York,13021,Chuck Magee,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",0,1.24,1,0.0,0.58
5208,CA-2015-102015,12/9/2015,TM-21010,Tamara Manning,United States,Auburn,New York,13021,Chuck Magee,OFF-LA-10002043,Office Supplies,Labels,Avery 489,0,20.7,2,0.0,9.94
5209,CA-2015-102015,12/9/2015,TM-21010,Tamara Manning,United States,Auburn,New York,13021,Chuck Magee,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),0,28.9,5,0.0,14.16
5210,CA-2015-102015,12/9/2015,TM-21010,Tamara Manning,United States,Auburn,New York,13021,Chuck Magee,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",0,27.18,1,0.0,12.77
5211,CA-2015-156755,12/1/2015,YS-21880,Yana Sorensen,United States,Newark,Delaware,19711,Chuck Magee,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",0,465.18,3,0.0,120.95
5212,CA-2015-130876,12/5/2015,AZ-10750,Annie Zypern,United States,New York City,New York,10024,Chuck Magee,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,0,36.63,3,0.0,9.89
5214,CA-2016-145898,9/26/2016,CM-12445,Chuck Magee,United States,Redlands,California,92374,Anna Andreadi,OFF-LA-10000262,Office Supplies,Labels,Avery 494,0,7.83,3,0.0,3.6
5215,CA-2016-145898,9/26/2016,CM-12445,Chuck Magee,United States,Redlands,California,92374,Anna Andreadi,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,0,35.4,5,0.0,13.45
5218,CA-2017-134635,4/15/2017,NS-18640,Noel Staavos,United States,Los Angeles,California,90049,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,0,79.14,3,0.0,36.4
5219,CA-2017-167080,10/6/2017,LC-16930,Linda Cazamias,United States,New York City,New York,10011,Chuck Magee,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,0,8.4,5,0.0,4.2
5220,CA-2017-145653,1/9/2017,CA-12775,Cynthia Arntzen,United States,Detroit,Michigan,48205,Kelly Williams,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,0,498.26,7,0.0,134.53
5221,CA-2014-140487,6/14/2014,SR-20425,Sharelle Roach,United States,Detroit,Michigan,48234,Kelly Williams,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",0,212.94,3,0.0,57.49
5222,CA-2017-117401,5/18/2017,PP-18955,Paul Prost,United States,Springfield,Missouri,65807,Kelly Williams,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,0,706.86,7,0.0,197.92
5223,CA-2017-117401,5/18/2017,PP-18955,Paul Prost,United States,Springfield,Missouri,65807,Kelly Williams,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,0,114.95,5,0.0,2.3
5224,CA-2017-117401,5/18/2017,PP-18955,Paul Prost,United States,Springfield,Missouri,65807,Kelly Williams,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",0,43.19,7,0.0,20.73
5225,US-2017-109582,12/9/2017,JM-15865,John Murray,United States,Los Angeles,California,90036,Anna Andreadi,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",0,166.44,3,0.0,79.89
5227,CA-2016-119865,6/21/2016,AS-10090,Adam Shillingsburg,United States,New York City,New York,10011,Chuck Magee,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",0,186.14,6,0.2,60.5
5228,CA-2016-119865,6/21/2016,AS-10090,Adam Shillingsburg,United States,New York City,New York,10011,Chuck Magee,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,0,353.57,2,0.2,-44.2
5230,CA-2017-124436,3/19/2017,SA-20830,Sue Ann Reed,United States,Fresno,California,93727,Anna Andreadi,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,0,14.62,2,0.2,5.12
5231,CA-2017-124436,3/19/2017,SA-20830,Sue Ann Reed,United States,Fresno,California,93727,Anna Andreadi,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0,697.16,5,0.2,8.71
5233,CA-2017-124436,3/19/2017,SA-20830,Sue Ann Reed,United States,Fresno,California,93727,Anna Andreadi,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",0,27.5,7,0.2,9.28
5234,CA-2014-115084,10/18/2014,LS-17200,Luke Schmidt,United States,Texarkana,Arkansas,71854,Cassandra Brandow,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0,605.34,6,0.0,145.28
5235,CA-2017-131037,8/22/2017,TM-21490,Tony Molinari,United States,San Francisco,California,94110,Anna Andreadi,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,0,210.01,1,0.2,2.63
5236,CA-2016-111143,11/19/2016,TT-21265,Tim Taslimi,United States,Indianapolis,Indiana,46203,Kelly Williams,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,0,54.96,3,0.0,15.94
5237,CA-2014-166744,9/20/2014,DN-13690,Duane Noonan,United States,Columbia,Maryland,21044,Chuck Magee,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",1,164.22,3,0.0,50.91
5238,CA-2014-166744,9/20/2014,DN-13690,Duane Noonan,United States,Columbia,Maryland,21044,Chuck Magee,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,1,362.94,3,0.0,36.29
5239,CA-2014-166744,9/20/2014,DN-13690,Duane Noonan,United States,Columbia,Maryland,21044,Chuck Magee,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1,59.98,2,0.0,26.39
5240,CA-2016-116561,11/9/2016,EB-14110,Eugene Barchas,United States,San Jose,California,95123,Anna Andreadi,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",0,332.94,3,0.0,6.66
5241,CA-2016-116561,11/9/2016,EB-14110,Eugene Barchas,United States,San Jose,California,95123,Anna Andreadi,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,0,39.87,2,0.2,12.96
5242,CA-2016-110730,9/23/2016,CM-11815,Candace McMahon,United States,Seattle,Washington,98115,Anna Andreadi,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,0,13.68,2,0.0,3.69
5243,CA-2017-146367,4/8/2017,HM-14860,Harry Marie,United States,Carrollton,Texas,75007,Kelly Williams,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,0,3.32,3,0.8,-5.64
5244,CA-2016-149454,7/25/2016,KM-16375,Katherine Murray,United States,Arlington,Virginia,22204,Cassandra Brandow,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",0,10.44,1,0.0,4.8
