Row ID,Order ID,Order Date,Customer ID,Customer Name,Country,City,State,Postal Code,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
4336,CA-2015-154795,12/20/2015,GZ-14470,Gary Zandusky,United States,Bullhead City,Arizona,86442,Anna Andreadi,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,0,7.92,1,0.2,2.77
4337,CA-2015-154795,12/20/2015,GZ-14470,Gary Zandusky,United States,Bullhead City,Arizona,86442,Anna Andreadi,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,0,14.37,2,0.2,3.95
4356,CA-2015-155600,4/12/2015,RO-19780,Rose O'Brian,United States,Clarksville,Tennessee,37042,Cassandra Brandow,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,0,1598.06,7,0.7,-1065.37
4357,CA-2015-155600,4/12/2015,RO-19780,Rose O'Brian,United States,Clarksville,Tennessee,37042,Cassandra Brandow,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,0,36.96,4,0.2,12.01
4362,US-2017-163195,2/17/2017,LL-16840,Lauren Leatherbury,United States,Lafayette,Louisiana,70506,Cassandra Brandow,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,0,29.16,3,0.0,8.46
4363,CA-2017-111332,5/20/2017,NC-18340,Nat Carroll,United States,Fargo,North Dakota,58103,Kelly Williams,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,0,131.94,3,0.0,35.62
4364,CA-2017-111332,5/20/2017,NC-18340,Nat Carroll,United States,Fargo,North Dakota,58103,Kelly Williams,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",0,25.92,4,0.0,8.29
4365,CA-2017-111332,5/20/2017,NC-18340,Nat Carroll,United States,Fargo,North Dakota,58103,Kelly Williams,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,0,704.76,4,0.0,162.09
4366,CA-2017-111332,5/20/2017,NC-18340,Nat Carroll,United States,Fargo,North Dakota,58103,Kelly Williams,OFF-FA-10001843,Office Supplies,Fasteners,Staples,0,7.41,3,0.0,3.48
4367,CA-2017-111332,5/20/2017,NC-18340,Nat Carroll,United States,Fargo,North Dakota,58103,Kelly Williams,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",0,21.5,10,0.0,7.1
4375,CA-2016-158575,11/18/2016,SB-20290,Sean Braxton,United States,Kent,Ohio,44240,Chuck Magee,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,0,103.97,6,0.2,16.89
4376,CA-2014-166954,4/25/2014,BT-11305,Beth Thompson,United States,San Gabriel,California,91776,Anna Andreadi,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",0,303.25,5,0.0,63.68
4377,CA-2014-166954,4/25/2014,BT-11305,Beth Thompson,United States,San Gabriel,California,91776,Anna Andreadi,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,0,270.72,3,0.0,78.51
4378,CA-2014-166954,4/25/2014,BT-11305,Beth Thompson,United States,San Gabriel,California,91776,Anna Andreadi,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,0,1487.04,5,0.2,148.7
4387,CA-2016-156811,10/27/2016,BP-11095,Bart Pistole,United States,San Francisco,California,94122,Anna Andreadi,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,0,43.92,4,0.0,11.86
4388,CA-2016-156811,10/27/2016,BP-11095,Bart Pistole,United States,San Francisco,California,94122,Anna Andreadi,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",0,25.03,3,0.2,7.82
4405,CA-2015-164336,5/7/2015,MW-18220,Mitch Webber,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,0,34.8,3,0.2,2.18
4406,CA-2015-164336,5/7/2015,MW-18220,Mitch Webber,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,0,38.98,3,0.2,-2.44
4416,CA-2014-153983,11/29/2014,AH-10210,Alan Hwang,United States,San Francisco,California,94122,Anna Andreadi,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,0,575.92,2,0.2,71.99
4417,CA-2014-153983,11/29/2014,AH-10210,Alan Hwang,United States,San Francisco,California,94122,Anna Andreadi,OFF-FA-10003495,Office Supplies,Fasteners,Staples,0,30.4,5,0.0,15.2
4467,CA-2017-168641,11/24/2017,KA-16525,Kelly Andreada,United States,New York City,New York,10035,Chuck Magee,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",0,16.38,9,0.0,7.37
4468,CA-2017-168641,11/24/2017,KA-16525,Kelly Andreada,United States,New York City,New York,10035,Chuck Magee,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,0,167.96,2,0.0,78.94
4469,CA-2017-168641,11/24/2017,KA-16525,Kelly Andreada,United States,New York City,New York,10035,Chuck Magee,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,0,321.57,2,0.2,-16.08
4470,CA-2017-168641,11/24/2017,KA-16525,Kelly Andreada,United States,New York City,New York,10035,Chuck Magee,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,0,12.96,2,0.0,6.22
4472,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",0,63.69,1,0.3,-15.47
4473,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,0,239.98,3,0.2,65.99
4474,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,0,344.22,2,0.4,-189.32
4475,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,0,15.55,3,0.2,5.44
4476,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0,21.25,4,0.2,7.44
4477,CA-2017-121300,9/29/2017,MG-17680,Maureen Gastineau,United States,Mentor,Ohio,44060,Chuck Magee,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,0,8.45,2,0.2,2.64
4496,CA-2017-112753,6/18/2017,CC-12670,Craig Carreira,United States,Los Angeles,California,90032,Anna Andreadi,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",1,917.92,9,0.15,75.59
4497,CA-2017-112753,6/18/2017,CC-12670,Craig Carreira,United States,Los Angeles,California,90032,Anna Andreadi,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,1,38.88,6,0.0,19.05
4504,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,0,173.66,7,0.2,17.37
4505,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,0,361.96,2,0.0,101.35
4506,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,0,62.85,3,0.0,13.2
4507,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,0,818.38,3,0.2,51.15
4508,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,0,20.34,1,0.0,0.2
4509,US-2014-138247,12/24/2014,BF-11170,Ben Ferrer,United States,Los Angeles,California,90045,Anna Andreadi,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0,23.99,1,0.0,5.52
4511,CA-2016-119935,10/11/2016,KM-16225,Kalyca Meade,United States,Springfield,Missouri,65807,Kelly Williams,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,0,37.3,2,0.0,17.16
4512,CA-2016-119935,10/11/2016,KM-16225,Kalyca Meade,United States,Springfield,Missouri,65807,Kelly Williams,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",0,81.96,2,0.0,39.34
4516,US-2017-111920,10/22/2017,PS-18970,Paul Stevenson,United States,Tulsa,Oklahoma,74133,Kelly Williams,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,0,36.44,4,0.0,12.03
4520,CA-2017-107167,10/6/2017,ND-18460,Neil Ducich,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",0,1347.52,8,0.2,84.22
4523,CA-2017-105445,2/20/2017,BP-11095,Bart Pistole,United States,Louisville,Colorado,80027,Anna Andreadi,OFF-FA-10001229,Office Supplies,Fasteners,Staples,0,9.43,3,0.2,3.07
4530,CA-2016-134691,11/14/2016,KC-16540,Kelly Collister,United States,Houston,Texas,77041,Kelly Williams,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,0,2.3,2,0.8,-3.9
4535,CA-2015-163104,3/19/2015,MC-18130,Mike Caudle,United States,Los Angeles,California,90004,Anna Andreadi,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,0,11.96,2,0.0,5.86
4573,CA-2017-126662,7/17/2017,AB-10255,Alejandro Ballentine,United States,Los Angeles,California,90036,Anna Andreadi,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,0,479.98,2,0.2,90.0
4574,CA-2016-139395,12/12/2016,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Kelly Williams,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,0,657.93,7,0.0,184.22
4575,CA-2016-139395,12/12/2016,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Kelly Williams,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,0,33.48,4,0.0,8.7
4576,CA-2016-139395,12/12/2016,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Kelly Williams,OFF-AR-10003732,Office Supplies,Art,Newell 333,0,13.9,5,0.0,3.61
4577,CA-2016-139395,12/12/2016,MG-17650,Matthew Grinstein,United States,Jackson,Michigan,49201,Kelly Williams,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,0,26.86,2,0.0,6.72
4584,US-2016-100405,8/26/2016,TS-21430,Tom Stivers,United States,Los Angeles,California,90045,Anna Andreadi,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,0,8.26,2,0.0,3.8
4613,US-2017-165953,12/31/2016,EP-13915,Emily Phan,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-AR-10000588,Office Supplies,Art,Newell 345,0,47.62,3,0.2,3.57
4614,US-2017-165953,12/31/2016,EP-13915,Emily Phan,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,0,23.48,5,0.2,8.22
4620,CA-2017-145219,12/24/2017,RM-19675,Robert Marley,United States,Los Angeles,California,90049,Anna Andreadi,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,0,2879.95,6,0.2,1007.98
4621,CA-2017-145219,12/24/2017,RM-19675,Robert Marley,United States,Los Angeles,California,90049,Anna Andreadi,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,0,90.48,3,0.2,33.93
4640,CA-2016-102162,11/9/2016,JF-15565,Jill Fjeld,United States,Newport News,Virginia,23602,Cassandra Brandow,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,0,1599.92,8,0.0,751.96
4641,CA-2016-102162,11/9/2016,JF-15565,Jill Fjeld,United States,Newport News,Virginia,23602,Cassandra Brandow,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,0,11.09,1,0.0,5.43
4642,CA-2017-130141,10/22/2017,HA-14905,Helen Abelman,United States,Fort Collins,Colorado,80525,Anna Andreadi,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,0,3.17,4,0.7,-2.53
4643,CA-2017-130141,10/22/2017,HA-14905,Helen Abelman,United States,Fort Collins,Colorado,80525,Anna Andreadi,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0,579.14,4,0.2,-28.96
4648,CA-2016-139556,4/26/2016,DB-13360,Dennis Bolton,United States,New York City,New York,10009,Chuck Magee,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0,434.65,3,0.1,62.78
4653,CA-2017-132647,2/17/2017,GH-14410,Gary Hansen,United States,Perth Amboy,New Jersey,8861,Chuck Magee,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",0,11.76,2,0.0,5.76
4654,CA-2017-132647,2/17/2017,GH-14410,Gary Hansen,United States,Perth Amboy,New Jersey,8861,Chuck Magee,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,166.45,5,0.0,39.95
4667,CA-2016-116547,10/1/2016,KB-16585,Ken Black,United States,Seattle,Washington,98115,Anna Andreadi,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,1,79.92,4,0.0,34.37
4668,CA-2016-116547,10/1/2016,KB-16585,Ken Black,United States,Seattle,Washington,98115,Anna Andreadi,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,1,69.98,2,0.0,13.3
4672,CA-2016-133550,7/31/2016,KL-16645,Ken Lonsdale,United States,Detroit,Michigan,48205,Kelly Williams,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,0,283.14,4,0.1,72.36
4673,CA-2016-133550,7/31/2016,KL-16645,Ken Lonsdale,United States,Detroit,Michigan,48205,Kelly Williams,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,0,635.96,4,0.0,165.35
4674,CA-2016-133550,7/31/2016,KL-16645,Ken Lonsdale,United States,Detroit,Michigan,48205,Kelly Williams,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,0,118.99,1,0.0,33.32
4675,CA-2016-133550,7/31/2016,KL-16645,Ken Lonsdale,United States,Detroit,Michigan,48205,Kelly Williams,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0,272.94,3,0.0,30.02
4688,CA-2016-101987,6/24/2016,HL-15040,Hunter Lopez,United States,Richmond,Indiana,47374,Kelly Williams,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,0,440.91,9,0.0,123.45
4700,CA-2017-140298,11/5/2017,JK-16120,Julie Kriz,United States,Austin,Texas,78745,Kelly Williams,OFF-AR-10003481,Office Supplies,Art,Newell 348,0,5.25,2,0.2,0.59
4701,CA-2017-140298,11/5/2017,JK-16120,Julie Kriz,United States,Austin,Texas,78745,Kelly Williams,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,0,74.42,2,0.2,-14.88
4702,CA-2017-140298,11/5/2017,JK-16120,Julie Kriz,United States,Austin,Texas,78745,Kelly Williams,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,0,6.85,2,0.2,2.14
4703,CA-2017-140298,11/5/2017,JK-16120,Julie Kriz,United States,Austin,Texas,78745,Kelly Williams,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,0,8.0,1,0.6,-7.0
4716,US-2015-122910,12/5/2015,LT-16765,Larry Tron,United States,Louisville,Colorado,80027,Anna Andreadi,TEC-PH-10000441,Technology,Phones,VTech DS6151,0,201.58,2,0.2,20.16
4727,CA-2014-119151,11/25/2014,MP-18175,Mike Pelletier,United States,New York City,New York,10009,Chuck Magee,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",0,1117.92,4,0.0,55.9
4728,CA-2014-119151,11/25/2014,MP-18175,Mike Pelletier,United States,New York City,New York,10009,Chuck Magee,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",0,275.95,3,0.2,-37.94
4730,CA-2016-124681,7/18/2016,SV-20935,Susan Vittorini,United States,Dallas,Texas,75217,Kelly Williams,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,0,15.58,3,0.2,3.31
4731,US-2015-103996,3/29/2015,RB-19435,Richard Bierner,United States,San Diego,California,92105,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,0,212.64,6,0.0,99.94
4732,US-2015-103996,3/29/2015,RB-19435,Richard Bierner,United States,San Diego,California,92105,Anna Andreadi,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,0,9.87,3,0.0,4.54
4733,US-2015-103996,3/29/2015,RB-19435,Richard Bierner,United States,San Diego,California,92105,Anna Andreadi,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,0,53.25,3,0.0,20.77
4734,US-2015-103996,3/29/2015,RB-19435,Richard Bierner,United States,San Diego,California,92105,Anna Andreadi,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0,19.92,3,0.0,9.56
4770,US-2016-114888,9/19/2016,CC-12430,Chuck Clark,United States,San Francisco,California,94109,Anna Andreadi,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,0,11.95,3,0.2,4.18
4771,US-2016-114888,9/19/2016,CC-12430,Chuck Clark,United States,San Francisco,California,94109,Anna Andreadi,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,0,6.24,3,0.0,1.87
4779,CA-2017-132346,7/11/2017,PK-19075,Pete Kriz,United States,Newark,Delaware,19711,Chuck Magee,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,1,100.94,7,0.0,33.31
4780,CA-2014-150301,8/7/2014,MH-18025,Michelle Huthwaite,United States,Buffalo,New York,14215,Chuck Magee,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",0,63.88,1,0.1,10.65
4797,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,0,57.58,3,0.7,-44.15
4798,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,0,31.1,6,0.2,10.89
4799,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",0,30.19,3,0.2,8.3
4800,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",0,43.6,5,0.2,4.36
4801,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,0,4.77,2,0.2,0.42
4802,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,0,10.38,2,0.7,-7.61
4803,US-2016-148901,5/14/2016,MK-17905,Michael Kennedy,United States,Jacksonville,Florida,32216,Cassandra Brandow,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,0,13.39,8,0.7,-9.82
4827,US-2017-136707,12/11/2017,JE-15610,Jim Epp,United States,Los Angeles,California,90036,Anna Andreadi,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,0,14.02,4,0.2,4.91
4850,CA-2014-107818,8/9/2014,MC-17275,Marc Crier,United States,Pasco,Washington,99301,Anna Andreadi,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,0,5.88,2,0.0,2.65
4851,CA-2014-107818,8/9/2014,MC-17275,Marc Crier,United States,Pasco,Washington,99301,Anna Andreadi,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0,975.92,5,0.2,121.99
4852,CA-2014-107818,8/9/2014,MC-17275,Marc Crier,United States,Pasco,Washington,99301,Anna Andreadi,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",0,303.84,8,0.0,91.15
4853,CA-2014-107818,8/9/2014,MC-17275,Marc Crier,United States,Pasco,Washington,99301,Anna Andreadi,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,485.88,6,0.0,19.44
4860,CA-2017-136063,12/15/2017,SS-20140,Saphhira Shifley,United States,Oak Park,Illinois,60302,Kelly Williams,OFF-AR-10000823,Office Supplies,Art,Newell 307,0,10.19,7,0.2,1.02
4886,CA-2014-151379,12/16/2014,SC-20695,Steve Chapman,United States,Detroit,Michigan,48227,Kelly Williams,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,0,114.2,5,0.0,52.53
4930,US-2014-138828,2/9/2014,KD-16345,Katherine Ducich,United States,New York City,New York,10009,Chuck Magee,OFF-AR-10000658,Office Supplies,Art,Newell 324,0,57.75,5,0.0,16.17
4931,US-2014-138828,2/9/2014,KD-16345,Katherine Ducich,United States,New York City,New York,10009,Chuck Magee,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,0,14.94,3,0.0,7.02
4932,CA-2017-143651,3/25/2017,FM-14215,Filia McAdams,United States,Seattle,Washington,98103,Anna Andreadi,OFF-AR-10001446,Office Supplies,Art,Newell 309,0,23.1,2,0.0,6.93
4933,CA-2015-106978,9/28/2015,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,Anna Andreadi,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",0,12.54,1,0.2,4.23
4934,CA-2015-106978,9/28/2015,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,Anna Andreadi,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,0,1.08,2,0.7,-0.79
4935,CA-2015-106978,9/28/2015,ZC-21910,Zuschuss Carroll,United States,Aurora,Colorado,80013,Anna Andreadi,OFF-FA-10003021,Office Supplies,Fasteners,Staples,0,4.51,3,0.2,0.85
4936,CA-2015-155124,3/15/2015,KS-16300,Karen Seio,United States,Lehi,Utah,84043,Anna Andreadi,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",0,16.78,3,0.2,1.68
4937,CA-2017-150931,6/1/2017,DP-13390,Dennis Pardue,United States,Tuscaloosa,Alabama,35401,Cassandra Brandow,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,0,33.74,7,0.0,15.52
4966,CA-2015-109708,5/25/2015,CY-12745,Craig Yedwab,United States,Columbia,Tennessee,38401,Cassandra Brandow,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0,467.04,4,0.2,58.38
4977,CA-2015-165050,7/12/2015,AH-10210,Alan Hwang,United States,New York City,New York,10024,Chuck Magee,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,0,21.36,5,0.2,7.21
4978,CA-2015-165050,7/12/2015,AH-10210,Alan Hwang,United States,New York City,New York,10024,Chuck Magee,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0,6.69,2,0.2,2.34
4979,CA-2015-165050,7/12/2015,AH-10210,Alan Hwang,United States,New York City,New York,10024,Chuck Magee,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,0,773.94,6,0.0,224.44
4980,US-2016-131114,9/12/2016,RW-19630,Rob Williams,United States,Chicago,Illinois,60610,Kelly Williams,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,0,20.57,3,0.2,1.54
4981,US-2016-131114,9/12/2016,RW-19630,Rob Williams,United States,Chicago,Illinois,60610,Kelly Williams,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,0,4.36,2,0.8,-11.76
4982,US-2016-131114,9/12/2016,RW-19630,Rob Williams,United States,Chicago,Illinois,60610,Kelly Williams,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,0,19.04,4,0.2,-1.43
4987,CA-2016-149279,4/24/2016,CL-12700,Craig Leslie,United States,Colorado Springs,Colorado,80906,Anna Andreadi,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,0,15.55,3,0.2,5.44
4988,CA-2016-149279,4/24/2016,CL-12700,Craig Leslie,United States,Colorado Springs,Colorado,80906,Anna Andreadi,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,0,1325.76,6,0.2,149.15
4989,CA-2016-149279,4/24/2016,CL-12700,Craig Leslie,United States,Colorado Springs,Colorado,80906,Anna Andreadi,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,0,3.11,2,0.7,-2.18
4997,CA-2017-155824,10/3/2017,KS-16300,Karen Seio,United States,Raleigh,North Carolina,27604,Cassandra Brandow,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,0,48.78,1,0.2,3.66
4998,CA-2017-155824,10/3/2017,KS-16300,Karen Seio,United States,Raleigh,North Carolina,27604,Cassandra Brandow,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,0,13.09,4,0.7,-10.04
